Chunk,ChunkHash,ChunkCount,ChunkType
javamodeloperation.java:709,109239,1,body
org.eclipse.core.internal.resources.workspace.run,109242,1,body
workspace.java:1800,109244,1,body
org.eclipse.jdt.core.javacore.run,109247,1,body
javacore.java:4650,109249,1,body
org.eclipse.jdt.internal.ui.actions.workbenchrunnableadapter.run,109252,1,body
workbenchrunnableadapter.java:92,109254,1,body
org.eclipse.jface.operation.modalcontext,109257,1,body
modalcontextthread.run,109259,1,body
modalcontext.java:121,109261,1,body
mcdowell,109264,1,body
multicored,109291,1,title
continued,109309,1,body
evolve,109311,1,body
parallel,109318,1,body
rethink,109351,1,body
sutter,109390,1,body
dobbs,109394,1,body
multiprocessor,109407,1,body
threading,109415,1,body
blocks,109417,1,body
scalability,109420,1,body
scalability,109420,1,tag
recreational-programming,109497,1,tag
defensive,109498,1,title
consciously,109505,1,body
defensively,109507,1,body
possibility,109517,1,body
maliciously,109523,1,body
defensive-programming,109554,1,tag
addins,109556,1,body
addins,109556,1,title
gameplay,109601,1,body
oneshot,109669,1,body
hogger,109670,1,body
lua,109686,1,tag
mymethod,109721,1,body
begininvoke/endinvoke,109775,1,body
considerations,109791,1,title
customexception,109844,1,body
encompassing,109861,1,body
subquery,109970,1,title
delimited,109974,1,title
illustrate,109978,1,body
vehicles.vehicleid,110274,1,body
directorynotfoundexception,110295,1,body
directorynotfoundexception,110295,1,title
corecon,110303,1,body
corecon,110303,1,tag
corecon,110303,1,title
emulator,110321,1,body
inexplicably,110331,1,body
dm,110371,1,body
1033,110376,1,body
dm.getplatforms,110385,1,body
p.name,110408,1,body
p.id,110410,1,body
platform.name,110431,1,body
platform.getdevices,110437,1,body
systeminfo,110456,1,body
device.getsysteminfo,110459,1,body
info.osmajor,110483,1,body
info.osminor,110485,1,body
info.osbuildno,110487,1,body
console.readline,110490,1,body
system.io.directorynotfoundexception,110551,1,body
message=,110554,1,body
specified.\r\n,110563,1,body
source=,110565,1,body
microsoft.visualstudio.deviceconnectivity.interop.conmanserverclass.connectdevice,110574,1,body
microsoft.smartdevice.connectivity.device.connect,110578,1,body
consoleapplication1.program.main,110582,1,body
settings\thomas\local,110594,1,body
settings\application,110595,1,body
data\temporary,110596,1,body
projects\consoleapplication1\program.cs,110597,1,body
system.appdomain._nexecuteassembly,110602,1,body
system.appdomain.executeassembly,110613,1,body
assemblyfile,110616,1,body
evidence,110618,1,body
assemblysecurity,110619,1,body
microsoft.visualstudio.hostingprocess.hostproc.runusersassembly,110627,1,body
system.threading.threadhelper.threadstart_context,110631,1,body
system.threading.executioncontext.run,110637,1,body
contextcallback,110642,1,body
system.threading.threadhelper.threadstart,110649,1,body
innerexception:,110652,1,body
teams,110662,1,title
leveraging,110674,1,body
august,110688,1,body
accounting,110695,1,body
klocs,110716,1,body
automatized,110762,1,body
cases,110764,1,body
manuals,110767,1,body
improved,110775,1,body
heterogeneous,110787,1,body
embeddable,110802,1,title
centralized,110861,1,body
operate,110976,1,body
laid,110991,1,body
code-reuse,111012,1,tag
contruction,111016,1,title
lazily,111036,1,body
beforehand,111073,1,body
construction,111086,1,body
construction,111086,1,tag
singleton..,111171,1,body
shame,111187,1,body
pod,111221,1,body
atomic,111235,1,body
pthread_once,111265,1,body
boost,111267,1,body
:call_once,111269,1,body
lazy-initialization,111292,1,tag
shader,111294,1,body
shader,111294,1,tag
shader,111294,1,title
fx,111332,1,body
composer,111333,1,body
shaders,111340,1,body
transcoding,111366,1,title
transcode,111376,1,body
transcode,111376,1,tag
flv,111418,1,body
flv,111418,1,tag
mp4,111423,1,body
mp4,111423,1,tag
ec2,111439,1,body
dual/multiple,111463,1,title
ultramon,111477,1,body
stretching,111486,1,body
bang,111546,1,body
//code.google.com/p/google-perftools/wiki/googleperformancetools,111574,1,body
google-perftools,111578,1,tag
settings\dan\desktop\rowdy,111601,1,body
pixel\apps\cleanermenu\cleanermenu\obj\debug\csc97.tmp,111602,1,body
reinstalled,111699,1,body
knoppix,111733,1,body
700mb,111754,1,body
ntfs,111760,1,body
living,111780,1,body
living,111780,1,title
significant,111793,1,body
other/mom/dad/family/etc,111794,1,body
parents,111836,1,tag
_privatevariable,111868,1,body
_privatemethod,111874,1,body
publicvariable,111884,1,body
publicmethod,111889,1,body
is/are,111903,1,body
pattern/s,111906,1,body
forte,111957,1,body
faily,112029,1,body
skinnable,112128,1,body
skinnable,112128,1,title
sprite,112161,1,title
non-vector,112162,1,body
resizable,112185,1,body
3x3,112221,1,body
stretch,112224,1,body
kindof,112228,1,body
rounded,112230,1,title
skins,112253,1,tag
incorporate,112279,1,body
contacts,112361,1,body
visualization,112422,1,title
reasonable,112463,1,body
node-oriented,112559,1,body
graph-layout,112577,1,tag
gksudo,112638,1,body
'gkmessage,112663,1,body
half-cooking,112712,1,body
stoke,112782,1,title
industry,112824,1,tag
awareness,112834,1,body
encouraging,112841,1,body
team-mates,112842,1,body
brown-bag,112847,1,body
lunch'n'learn,112849,1,body
abstraction,112912,1,title
typedefs,112931,1,body
conscious,112964,1,body
project-specific,113002,1,body
cope,113040,1,body
uint16,113102,1,body
'fluff,113114,1,body
"reg,1",113142,1,body
reg,113144,1,body
0xff,113146,1,body
unecessary,113149,1,body
policy,113171,1,body
whom,113189,1,body
decisions,113202,1,tag
certified,113301,1,body
certified,113301,1,title
mcpd,113310,1,body
mcpd,113310,1,tag
mcts,113312,1,body
mcts,113312,1,tag
certification,113326,1,tag
missoula,113350,1,body
mt,113352,1,body
attender,113377,1,body
1-hour,113386,1,body
groups,113402,1,title
presentations,113417,1,title
vicariously,113496,1,body
voice,113500,1,body
founders,113505,1,body
entrepreneurship,113531,1,tag
replacing,113532,1,title
.jpg,113551,1,body
programmeratasks_current.jpg,113578,1,body
programmerbtasks_lastweek.jpg,113580,1,body
rename,113603,1,body
*current,113606,1,body
*lastweek,113608,1,body
*_lastweek*,113614,1,body
renaming,113629,1,body
filenames,113635,1,tag
oses,113646,1,title
watchgard,113682,1,body
windows-only,113689,1,body
mild,113732,1,body
prejudice,113733,1,body
0.1,113763,1,title
1.0b,113766,1,body
1.0b,113766,1,title
0.x,113782,1,body
vlc,113807,1,body
dated,113809,1,body
1996-2008,113810,1,body
0.8.6,113814,1,body
'lamp,113853,1,body
liking,113866,1,body
'obvious,113878,1,body
well-used,113896,1,body
customise,113941,1,body
boilerplate,113954,1,body
1.4,113986,1,title
5-10,114026,1,body
phenomenon,114059,1,body
edit-compile-test,114067,1,title
breakpoints,114142,1,body
.pdb,114149,1,body
alongside,114154,1,body
subdirectory,114187,1,body
\windows\assembly,114191,1,body
mystery,114304,1,body
animation,114344,1,tag
animation,114344,1,title
magician,114398,1,body
ncover,114498,1,body
trac,114500,1,body
uat,114551,1,body
blending,114562,1,title
nintendo,114565,1,body
nintendo,114565,1,title
ds,114566,1,body
ds,114566,1,title
homebrew,114567,1,title
devkitpro,114578,1,body
devkitpro,114578,1,tag
libnds,114581,1,body
libarm,114583,1,body
easily-replicated,114671,1,body
database/machines,114682,1,body
non-dynamic,114699,1,title
inheriting,114704,1,title
fooclass.prototype.method,114720,1,body
foo.method,114744,1,body
moral,114816,1,body
aib,114833,1,body
fault,114862,1,body
resin,114885,1,tag
resin,114885,1,title
resin-only,114902,1,body
passwording,114921,1,body
caucho,114947,1,tag
scrollbar,114953,1,title
programmer’s,114985,1,body
programmer’s,114985,1,title
kick-start,115000,1,body
holiday,115017,1,body
it’s,115019,1,body
damn,115039,1,body
bounced,115046,1,title
pop3,115049,1,body
pop3,115049,1,tag
pop3,115049,1,title
bounce,115070,1,body
benchmark,115187,1,title
flagged,115237,1,body
enumextension,115243,1,body
//the,115264,1,body
myenum,115295,1,body
myenum.flagb,115300,1,body
tester.isset,115303,1,body
//act,115308,1,body
structs,115336,1,body
flags,115363,1,tag
largest,115367,1,body
largest,115367,1,title
maximal,115370,1,title
probable,115488,1,body
fumbling,115565,1,body
well-known,115587,1,body
shog9,115590,1,body
occlusion,115611,1,body
geometry,115715,1,tag
tech-minded,115728,1,body
slacking,115766,1,body
competitive,115783,1,body
stubborn,115786,1,body
door,115793,1,body
advancing,115818,1,body
pyramid,115837,1,body
narrower,115842,1,body
rising,115874,1,body
difficulty,115877,1,body
ahead,115892,1,body
tech,115910,1,body
mgmt,115919,1,body
arrogant,115939,1,body
egomaniac,115940,1,body
defect,115993,1,body
ego,115997,1,body
don't,116003,1,body
'gets,116038,1,body
public-key,116089,1,body
public-key,116089,1,title
applet,116110,1,tag
applet,116110,1,title
develops,116127,1,body
bunched,116151,1,body
non-shared,116187,1,body
classloaders,116250,1,body
origin,116271,1,body
limitless,116285,1,title
shrunk,116295,1,body
sooo,116298,1,body
primality,116336,1,body
linebreaks,116377,1,body
linebreaks,116377,1,title
recursive,116430,1,body
br/,116440,1,body
awkward,116515,1,body
that..,116530,1,body
whitespace,116534,1,tag
line-breaks,116535,1,tag
theoretical,116561,1,body
turing-machines,116566,1,tag
turing-complete,116567,1,tag
test/change,116571,1,title
untested,116572,1,title
untestable,116574,1,title
refactor,116629,1,body
hard-to-write,116666,1,body
refactoring,116675,1,tag
agonizing,116721,1,body
monotonous,116722,1,body
jaxmejs,116753,1,body
antlr,116774,1,body
source-code,116809,1,tag
phds,116826,1,body
compensated,116835,1,body
kloc,116869,1,body
vast,116886,1,body
salary,116889,1,body
b.s,116895,1,body
phd,116906,1,body
buffer-overflow,116944,1,tag
6.0,116964,1,body
unzip,116970,1,body
corporate/commercial,116995,1,body
gpl,117006,1,body
viral,117009,1,body
xceed,117016,1,body
pdfs,117047,1,body
open-source/zero-license,117052,1,body
system.windows.forms.combobox,117240,1,body
'default,117266,1,body
'mycontrol.dropdownitems,117301,1,body
'dropdownitems,117324,1,body
45,117326,1,body
subclass,117393,1,body
redefining,117547,1,title
gnu,117562,1,body
autoconf/automake,117563,1,body
myproject,117594,1,body
snag,117633,1,body
config.h,117640,1,body
automake,117757,1,body
automake,117757,1,tag
autoconf,117781,1,tag
unit-test,117788,1,body
unit-test,117788,1,title
selenium,117802,1,body
selenium,117802,1,tag
uniting-testing,117804,1,body
gallery2,117832,1,title
fighting,117837,1,body
relatively-php-ignorant,117905,1,body
niceities,117968,1,body
fellow,117990,1,body
stackies,117991,1,body
autosizing,117994,1,title
textarea,117995,1,body
textarea,117995,1,title
delivery,118025,1,body
resize,118062,1,body
screenshot,118072,1,body
update_all,118208,1,body
draw_all,118213,1,body
add_button,118219,1,body
*button,118222,1,body
returns,118226,1,body
remove_button,118230,1,body
button_id,118233,1,body
*buttons,118239,1,body
num_buttons,118245,1,body
stress,118274,1,title
death,118291,1,body
mar..,118292,1,body
er,118294,1,body
upping,118347,1,body
walkthrough,118364,1,body
ecommerce,118368,1,body
cart,118376,1,body
rope,118384,1,body
homepage,118430,1,body
homer,118464,1,body
pylot,118474,1,body
stupidest,118518,1,body
misconfigurations,118530,1,body
calculating,118576,1,body
performance-monitoring,118598,1,tag
imply,118677,1,body
matchedapp,118684,1,body
.first,118709,1,body
unused,118781,1,body
side-effects,118809,1,body
linq-query,118811,1,body
linq-to-objects,118819,1,tag
dropping,118820,1,title
corrupt,118914,1,body
assigning,118935,1,body
do-able,119022,1,body
poked,119056,1,body
valgrind,119059,1,body
destructor,119080,1,body
admit,119089,1,body
'heap,119094,1,body
-rf,119121,1,body
projectdir,119122,1,body
diagnosing,119152,1,body
'toolbox,119228,1,body
pleae,119383,1,title
java.math.mathcontext,119388,1,body
java.math.mathcontext,119388,1,title
rounding,119409,1,body
java.math.bigdecimal,119411,1,body
mentissa,119425,1,body
x3.274-1996,119444,1,body
x3.274-1996/am,119447,1,body
1-2000,119448,1,body
~jatan,119476,1,body
percent,119591,1,body
cpu/memory,119610,1,body
inspection,119635,1,body
orion,119673,1,body
established,119766,1,body
ws-security,119789,1,tag
ws-security,119789,1,title
literature,119795,1,body
intentionally,119815,1,body
analogous,119820,1,body
ws-*,119822,1,body
emerged,119832,1,body
pox/json,119857,1,body
api's/services,119863,1,body
v3.5,119866,1,body
abap,119875,1,body
abap,119875,1,tag
abap,119875,1,title
expand_no_children,119884,1,body
expand_no_children,119884,1,title
collapsing,119952,1,body
ls_event-eventid,119996,1,body
cl_item_tree_control=,119998,1,body
eventid_expand_no_children,120000,1,body
ls_event-appl_event,120002,1,body
gc_x,120004,1,body
ls_event,120007,1,body
set_registered_events,120015,1,body
illegal_event_combination,120021,1,body
unknown_event,120024,1,body
go_application-,120030,1,body
handle_expand_no_children,120032,1,body
go_model,120034,1,body
add_nodes,120048,1,body
node_table,120050,1,body
pti_nodes,120052,1,body
error_in_node_table,120056,1,body
add_items,120064,1,body
item_table,120066,1,body
pti_items,120068,1,body
node_not_found,120072,1,body
error_in_item_table,120075,1,body
shelf,120164,1,body
reorganise,120182,1,title
rebuild,120185,1,tag
rebuild,120185,1,title
reorganize,120221,1,tag
grid.children.add,120358,1,body
wpf_tester.page1,120376,1,body
xmlns=,120378,1,body
//schemas.microsoft.com/winfx/2006/xaml/presentation,120382,1,body
xmlns,120384,1,body
x=,120386,1,body
//schemas.microsoft.com/winfx/2006/xaml,120390,1,body
title=,120392,1,body
page1,120394,1,body
loaded=,120396,1,body
/page,120402,1,body
routedeventargs,120414,1,body
//create,120418,1,body
g.showgridlines,120429,1,body
g.visibility,120433,1,body
visibility.visible,120435,1,body
cd.name,120461,1,body
g.columndefinitions.add,120471,1,body
rd.name,120501,1,body
g.rowdefinitions.add,120511,1,body
tb.text,120525,1,body
g.children.add,120532,1,body
spooky,120547,1,body
wpfbrowser,120555,1,body
appication,120618,1,body
param1=value1,120660,1,body
param2=value2,120661,1,body
paramn=valuen,120665,1,body
¿can,120666,1,body
xxxxx,120679,1,body
value1,120682,1,body
value3,120686,1,body
valuen,120688,1,body
pd,120690,1,body
sry,120692,1,body
puzzled,120734,1,body
proponent,120743,1,body
strictly,120748,1,body
infrastructural,120803,1,body
filestoragestrategy,120813,1,body
covering,120950,1,body
immune,120987,1,body
i/o,120997,1,body
initialise,121010,1,body
initialiser,121024,1,body
non-null,121036,1,body
white-space,121085,1,body
unit-tested,121122,1,body
workstation,121239,1,body
workstations,121266,1,tag
'_foo,121303,1,body
frowned,121310,1,body
offical,121314,1,body
g_,121333,1,body
s_,121335,1,body
non-static,121340,1,body
'this.foo,121369,1,body
my_array,121411,1,body
queryability,121510,1,body
llblgen,121528,1,body
lighter,121535,1,body
wgs84,121637,1,tag
wgs84,121637,1,title
openlayer,121708,1,body
josm,121711,1,body
jh,121719,1,body
labs,121720,1,body
proj.4,121727,1,body
whenever,121762,1,body
plural,121798,1,body
singular,121804,1,body
stderr,121846,1,title
fprintf,121850,1,body
fprintf,121850,1,title
bsd,121860,1,body
socketpair,121921,1,body
dup2,121941,1,body
monitored,121948,1,body
setstdhandle,122035,1,body
symbolic,122056,1,title
unix-like,122071,1,body
intermediate,122089,1,body
~username,122097,1,body
notation,122098,1,body
chdir,122116,1,body
getcwd,122125,1,body
-ld,122175,1,body
drwxr-xr-x,122178,1,body
68,122182,1,body
lrwxr-xr-x,122187,1,body
pwd,122203,1,body
/users/greg/tmp/foo,122204,1,body
tmp,122221,1,body
/users/greg/tmp/bar,122236,1,body
symlink,122242,1,tag
custom-built,122253,1,body
flash-based,122254,1,body
netstream,122313,1,body
in-stream,122339,1,body
grip,122353,1,body
ta,122373,1,body
jw,122404,1,body
well-supported,122425,1,body
skin,122442,1,body
replicating,122446,1,title
verify/test,122470,1,body
serializing,122537,1,body
brushing,122634,1,body
mergesort,122667,1,tag
plateau,122690,1,body
contracting,122693,1,body
contracting,122693,1,title
lease,122698,1,body
power-coder,122718,1,body
elance,122725,1,title
mstdc,122742,1,title
system.transactions.transactionmanagercommunicationexception,122769,1,body
msdtc,122778,1,tag
dtc,122786,1,body
system.runtime.interopservices.comexception,122805,1,body
remote/network,122818,1,body
system.transactions.oletx.idtcproxyshimfactory.receivetransaction,122829,1,body
propgationtokensize,122832,1,body
propgationtoken,122837,1,body
intptr,122839,1,body
managedidentifier,122840,1,body
transactionidentifier,122844,1,body
oletxtransactionisolationlevel,122846,1,body
isolationlevel,122848,1,body
itransactionshim,122850,1,body
transactionshim,122852,1,body
bulleted,122909,1,title
fodder,122919,1,body
bury,122928,1,body
preparing,122964,1,body
dhh,123015,1,body
deck,123033,1,body
audience,123060,1,body
ie8,123068,1,title
max-height,123073,1,title
ruin,123094,1,body
100px,123104,1,body
behaves,123133,1,body
truncates,123160,1,body
declaration,123169,1,body
//connect.microsoft.com/ie/feedback/viewfeedback.aspx,123210,1,body
feedbackid=408759,123212,1,body
resorted,123223,1,body
internet-explorer-8,123267,1,tag
dataviews,123270,1,title
distincts,123272,1,title
asp.net/vb,123275,1,title
looping,123292,1,body
dataview,123310,1,body
dataview,123310,1,tag
studio.net,123320,1,body
radar,123335,1,body
ineptitude,123346,1,body
pda/mobile,123398,1,body
thoughts/pointers,123431,1,body
gratefully,123432,1,body
mousedown,123440,1,title
opennetcf,123493,1,body
windows/linux,123530,1,body
windows/linux,123530,1,title
swt,123546,1,tag
hurdle,123561,1,body
consistent,123575,1,body
