Id,SourceTagName,TargetTagName,CreationDate,OwnerUserId,AutoRenameCount,LastAutoRename,Score,ApprovedByUserId,ApprovalDate
"3377","playframework-2.x","playframework-2.0","2012-04-21 16:58:16","53013","176","2012-12-03 13:43:09","3","1288","2012-05-16 19:04:44"
"3380","sdl-tridion","tridion","2012-04-24 22:07:21","4950","90","2012-11-21 08:16:57","4","-1","2012-04-27 06:53:30"
"3381","accdb","ms-access","2012-04-26 17:01:42","685","0","","2","1288","2012-05-16 19:04:58"
"3382","css-expression","css-expressions","2012-04-29 03:59:16","106224","0","","0","106224","2012-04-29 03:59:16"
"3383","assembly-language","assembly","2012-04-29 14:56:44","248066","22","2012-08-23 20:47:12","4","-1","2012-05-02 11:24:06"
"3384","accents","diacritics","2012-04-29 15:45:42","50776","10","2012-10-21 10:44:51","0","50776","2012-04-29 15:45:42"
"3385","sqlldr","sql-loader","2012-04-29 20:53:38","50776","4","2012-10-18 20:51:34","0","50776","2012-04-29 20:53:38"
"3386","sqlloader","sql-loader","2012-04-29 20:54:03","50776","3","2012-09-12 08:11:19","0","50776","2012-04-29 20:54:03"
"3387","pairs","pair","2012-04-29 21:18:58","50776","9","2012-11-30 09:12:26","0","50776","2012-04-29 21:18:58"
"3388","stdpair","std-pair","2012-04-29 21:22:30","50776","1","2012-05-21 22:09:28","0","50776","2012-04-29 21:22:31"
"3389","bargraph","bar-chart","2012-04-30 00:38:20","50776","1","2012-11-10 18:06:50","0","50776","2012-04-30 00:38:20"
"3390","progressbar","progress-bar","2012-04-30 00:44:20","50776","100","2012-12-08 06:42:03","0","50776","2012-04-30 00:44:20"
"3391","lastfm","last.fm","2012-04-30 13:56:51","50776","3","2012-11-08 15:22:39","0","50776","2012-04-30 13:56:52"
"3392","umlauts","diacritics","2012-04-30 14:14:39","50776","7","2012-09-19 14:19:56","0","50776","2012-04-30 14:14:39"
"3393","databind","data-binding","2012-04-30 14:58:43","38368","17","2012-11-29 21:39:26","0","1288","2012-05-14 14:20:17"
"3395","fusion-tables","google-fusion-tables","2012-04-30 17:29:06","3","7","2012-09-08 21:54:58","0","3","2012-04-30 17:29:06"
"3399","so","shared-libraries","2012-05-01 09:05:07","168175","0","","2","",""
"3400","bar-graph","bar-chart","2012-05-01 12:27:37","50776","2","2012-07-23 11:44:17","0","50776","2012-05-01 12:27:37"
"3401","barchart","bar-chart","2012-05-01 12:29:02","50776","10","2012-11-27 22:53:28","0","50776","2012-05-01 12:29:02"
"3402","expando","expandoobject","2012-05-01 21:24:20","155537","0","","0","",""
"3404","accessdenied","access-denied","2012-05-02 19:51:41","50776","1","2012-08-17 06:32:03","0","50776","2012-05-02 19:51:41"
"3405","filedescriptor","file-descriptor","2012-05-02 19:54:38","50776","2","2012-08-14 23:16:01","0","50776","2012-05-02 19:54:38"
"3406","appconfig","app-config","2012-05-03 12:09:02","1288","1","2012-09-06 18:48:14","0","1288","2012-05-03 12:09:32"
"3409","attachedproperties","attached-properties","2012-05-04 17:33:03","102937","0","","0","102937","2012-05-04 17:33:09"
"3411","align","alignment","2012-05-04 19:48:59","50776","76","2012-12-07 13:30:49","0","50776","2012-05-04 19:48:59"
"3412","vertical-align","vertical-alignment","2012-05-04 19:50:06","50776","7","2012-11-13 22:51:18","0","50776","2012-05-04 19:50:06"
"3413","hit-test","hittest","2012-05-04 19:58:40","106224","0","","0","106224","2012-05-04 19:58:40"
"3415","design-pattern","design-patterns","2012-05-04 21:30:09","50776","15","2012-12-08 16:36:18","0","50776","2012-05-04 21:30:09"
"3416","uithread","ui-thread","2012-05-04 21:32:04","50776","0","","0","50776","2012-05-04 21:32:04"
"3417","sharedobjects","shared-objects","2012-05-04 21:36:33","50776","2","2012-10-26 06:05:00","0","50776","2012-05-04 21:36:33"
"3418","sharedobject","shared-objects","2012-05-04 21:36:49","50776","3","2012-10-05 07:02:12","0","50776","2012-05-04 21:36:49"
"3420","textfiles","text-files","2012-05-04 21:58:01","50776","5","2012-10-28 00:33:48","0","50776","2012-05-04 21:58:01"
"3421","textfile","text-files","2012-05-04 21:58:21","50776","21","2012-11-22 14:01:37","0","50776","2012-05-04 21:58:21"
"3422","static-method","static-methods","2012-05-05 11:50:58","21234","2","2012-08-01 22:54:49","2","1288","2012-05-09 12:19:35"
"3423","inline-function","inline-functions","2012-05-05 15:22:47","34509","0","","0","1288","2012-05-07 13:21:18"
"3424","eav","entity-attribute-value","2012-05-05 19:11:19","50776","7","2012-11-07 13:24:30","0","50776","2012-05-05 19:11:19"
"3425","backbonejs","backbone.js","2012-05-07 09:44:39","431880","31","2012-12-07 05:38:06","0","1288","2012-05-07 13:21:05"
"3427","content-script","userscripts","2012-05-07 23:17:32","331508","0","","0","",""
"3428","pen-testing","penetration-testing","2012-05-08 02:20:32","102937","0","","0","102937","2012-05-08 02:20:40"
"3429","knockoutjs","knockout.js","2012-05-08 13:12:10","50776","74","2012-12-05 18:37:21","0","50776","2012-05-08 13:12:10"
"3430","knockoutjs2","knockout-2.0","2012-05-08 13:15:04","50776","0","","0","50776","2012-05-08 13:15:04"
"3431","knockoutjs-mapping-plugin","knockout-mapping-plugin","2012-05-08 13:17:40","50776","2","2012-10-16 16:39:42","0","50776","2012-05-08 13:17:40"
"3433","qtip-2.0","qtip2","2012-05-09 05:34:38","1219121","0","","0","",""
"3434","multiselect","multi-select","2012-05-09 05:39:07","102937","19","2012-12-03 13:43:14","0","102937","2012-05-09 05:39:17"
"3435","sessionscope","session-scope","2012-05-09 15:49:26","157882","0","","0","1288","2012-05-10 18:37:23"
"3436","tagsoup","tag-soup","2012-05-09 16:27:49","50776","2","2012-12-05 21:22:00","0","50776","2012-05-09 16:27:49"
"3438","customerrors","custom-errors","2012-05-10 12:10:42","50776","1","2012-09-24 16:30:03","0","50776","2012-05-10 12:10:42"
"3440","operator-new","new-operator","2012-05-10 12:37:23","50776","1","2012-11-29 21:34:52","0","50776","2012-05-10 12:37:24"
"3441","9patch","nine-patch","2012-05-11 15:59:00","105971","5","2012-11-24 12:27:34","0","105971","2012-05-11 15:59:00"
"3443","tfs-build","tfsbuild","2012-05-11 16:51:26","147211","0","","0","1288","2012-05-14 14:19:57"
"3445","valueinjector","valueinjecter","2012-05-11 21:40:54","102937","1","2012-10-03 00:21:24","0","102937","2012-05-11 21:40:54"
"3446","copy-elision","return-value-optimization","2012-05-12 03:02:54","734069","0","","1","",""
"3447","rvo","return-value-optimization","2012-05-12 03:03:06","734069","0","","1","",""
"3448","nrvo","return-value-optimization","2012-05-12 03:03:13","734069","0","","-1","",""
"3449","windows-sdk","winapi","2012-05-12 03:38:31","366904","0","","1","",""
"3450","serverside","server-side","2012-05-13 19:16:30","102937","10","2012-12-05 02:58:56","0","102937","2012-05-13 19:16:36"
"3451","mapview","android-mapview","2012-05-13 19:19:26","102937","122","2012-12-07 17:20:21","0","102937","2012-05-13 19:20:44"
"3452","ie10","internet-explorer-10","2012-05-14 13:09:09","537031","19","2012-12-09 04:41:11","0","1288","2012-05-14 14:18:20"
"3455","strongly-typed","strong-typing","2012-05-16 23:05:00","102937","1","2012-06-05 13:12:36","0","102937","2012-05-16 23:05:43"
"3457","dropdownlist","drop-down-menu","2012-05-17 16:46:06","468793","116","2012-12-07 15:40:51","0","1288","2012-05-17 17:45:14"
"3458","ios5-sdk","ios5","2012-05-18 07:11:55","468724","7","2012-11-26 07:39:46","4","-1","2012-10-03 12:59:06"
"3459","authenticate","authentication","2012-05-18 18:12:22","21234","7","2012-12-08 21:32:36","0","1288","2012-05-18 19:09:49"
"3463","aosp","android-source","2012-05-21 11:43:56","648313","11","2012-11-27 23:22:03","0","102937","2012-05-21 18:32:12"
"3464","egrep","grep","2012-05-22 15:04:42","166749","0","","1","",""
"3465","android-loadermanager","loadermanager","2012-05-23 03:53:59","844882","0","","0","",""
"3466","fragment","android-fragments","2012-05-23 04:14:45","844882","0","","0","",""
"3467","yii-mvc","yii","2012-05-23 06:49:23","720508","113","2012-12-08 07:21:26","4","-1","2012-07-19 06:13:22"
"3468","linq2twitter","linq-to-twitter","2012-05-23 16:28:47","106224","1","2012-07-26 13:14:30","0","106224","2012-05-23 16:28:47"
"3469","nested-classes","inner-classes","2012-05-27 10:56:06","389099","0","","0","",""
"3470","nested-class","inner-classes","2012-05-28 01:06:02","389099","0","","1","",""
"3472","wol","wake-on-lan","2012-05-30 06:57:45","811","1","2012-08-12 21:26:39","0","811","2012-05-30 06:57:52"
"3473","bool","boolean","2012-05-31 06:14:15","635608","31","2012-12-08 03:34:42","0","102937","2012-05-31 18:56:06"
"3474","taglib#","taglib-sharp","2012-05-31 18:44:56","860000","0","","0","",""
"3475","keyvalue","key-value","2012-05-31 20:06:46","102937","3","2012-10-27 22:23:25","0","102937","2012-05-31 20:06:51"
"3476","visual-studio-11","visual-studio-2012","2012-06-01 06:33:02","63179","36","2012-11-12 23:37:31","-1","419","2012-06-06 17:09:11"
"3477","ember","ember.js","2012-06-02 17:10:33","65542","34","2012-12-03 17:34:41","0","1288","2012-06-13 12:11:36"
"3478","background-segmentation","background-subtraction","2012-06-02 17:12:45","744859","0","","0","",""
"3480","node-js","node.js","2012-06-04 04:51:51","50049","3","2012-08-14 05:37:20","0","50049","2012-06-04 04:51:51"
"3482","vs11","visual-studio-2012","2012-06-06 17:12:07","419","3","2012-11-03 23:36:51","0","419","2012-06-06 17:12:40"
"3483","vs2011","visual-studio-2012","2012-06-06 17:12:14","419","1","2012-06-20 16:49:37","0","419","2012-06-06 17:12:42"
"3484","vs2012","visual-studio-2012","2012-06-06 17:12:18","419","73","2012-12-05 17:49:54","0","419","2012-06-06 17:12:43"
"3485","terminals","terminal","2012-06-07 22:34:42","102937","0","","0","102937","2012-06-07 22:34:49"
"3486","ruby1.9","ruby-1.9","2012-06-07 22:46:36","102937","4","2012-11-03 01:46:24","0","102937","2012-06-07 22:46:44"
"3487","wix3","wix3.5","2012-06-08 22:20:49","592","0","","0","",""
"3488","stdlib","std","2012-06-09 02:08:37","46821","41","2012-12-08 16:20:48","0","1288","2012-06-13 12:11:12"
"3491","jbpm","drools-flow","2012-06-10 10:26:45","472109","0","","0","",""
"3492","sitemaps","sitemap","2012-06-10 18:51:38","1228","1","2012-12-08 10:27:59","0","1228","2012-06-10 18:51:38"
"3493","elastic-search","elasticsearch","2012-06-12 21:24:04","102937","0","","0","102937","2012-06-12 21:24:22"
"3498","htdigest",".htpasswd","2012-06-18 18:27:16","851273","0","","0","",""
"3499","htpasswd",".htpasswd","2012-06-18 18:27:53","851273","0","","0","",""
"3500","media-query","media-queries","2012-06-18 18:58:36","106224","1","2012-09-14 00:25:48","0","106224","2012-06-18 18:58:36"
"3501","anchor-tag","anchor","2012-06-19 11:59:56","601179","0","","0","",""
"3502","android-tablet","android","2012-06-20 09:24:43","379693","83","2012-12-05 22:24:40","2","-1","2012-06-24 01:57:19"
"3503","microsoft-surface","pixelsense","2012-06-20 20:59:35","811","1","2012-10-18 08:37:48","0","811","2012-06-20 20:59:35"
"3504","metro-framework","java-metro-framework","2012-06-21 16:51:14","102937","0","","0","102937","2012-06-21 16:51:14"
"3505","metro-ui","microsoft-metro","2012-06-21 17:03:32","102937","5","2012-10-31 17:42:39","0","102937","2012-06-21 17:03:53"
"3506","metro","microsoft-metro","2012-06-21 17:05:26","102937","241","2012-12-07 12:37:39","0","102937","2012-06-21 17:05:50"
"3507","uniqueness","unique","2012-06-21 17:33:10","102937","1","2012-07-01 14:02:10","0","102937","2012-06-21 17:33:19"
"3508","uniqueid","unique-id","2012-06-21 17:33:43","102937","6","2012-11-23 20:35:40","0","102937","2012-06-21 17:33:56"
"3509","repository-pattern","repository","2012-06-22 11:52:16","344211","0","","0","",""
"3510","repositories","repository","2012-06-22 11:53:11","344211","0","","0","",""
"3511","ddd-repositories","repository","2012-06-22 11:54:59","344211","0","","0","",""
"3512","customize","customization","2012-06-22 12:06:27","50776","24","2012-12-04 03:21:22","0","50776","2012-06-22 12:06:27"
"3513","customized","customization","2012-06-22 12:06:43","50776","5","2012-12-05 16:07:48","0","50776","2012-06-22 12:06:43"
"3514","asp.net-authentication","forms-authentication","2012-06-22 12:19:02","344211","0","","0","",""
"3515","facebook-iphone-sdk","facebook-ios-sdk","2012-06-22 14:20:58","21062","0","","0","",""
"3518","domino","lotus-domino","2012-06-23 02:08:48","50776","19","2012-12-07 06:13:06","0","50776","2012-06-23 02:08:48"
"3519","column","columns","2012-06-23 02:14:43","50776","56","2012-09-15 16:31:41","0","50776","2012-06-23 02:14:43"
"3520","asp.net-webforms","webforms","2012-06-23 14:36:48","1127114","0","","1","",""
"3521","cursoradapter","android-cursoradapter","2012-06-23 21:49:07","102937","10","2012-11-27 01:02:02","0","102937","2012-06-23 21:49:17"
"3522","cursorloader","android-cursorloader","2012-06-23 22:13:33","102937","2","2012-09-15 04:10:18","0","102937","2012-06-23 22:13:38"
"3523","scikits-learn","scikit-learn","2012-06-23 22:30:07","102937","0","","0","102937","2012-06-23 22:30:12"
"3524","text-file","text-files","2012-06-24 01:58:58","844882","8","2012-11-21 00:41:03","1","102937","2012-06-28 15:58:12"
"3525","vimrc","vim","2012-06-24 06:38:07","1236185","0","","3","",""
"3526","razor-grid","webgrid","2012-06-24 08:30:49","1001985","0","","0","",""
"3527","html-dom","dom","2012-06-24 08:52:20","1001985","0","","1","",""
"3528","viewpager","android-viewpager","2012-06-25 21:32:48","102937","96","2012-12-07 09:01:00","0","102937","2012-06-25 21:32:53"
"3529","linearlayout","android-linearlayout","2012-06-25 21:35:49","102937","39","2012-12-04 12:55:48","0","102937","2012-06-25 21:35:59"
"3530","contentresolver","android-contentresolver","2012-06-25 21:38:11","102937","4","2012-11-05 07:16:16","0","102937","2012-06-25 21:38:35"
"3531","arrayadapter","android-arrayadapter","2012-06-25 21:39:31","102937","24","2012-12-08 23:38:06","0","102937","2012-06-25 21:39:40"
"3532","fragmentactivity","android-fragmentactivity","2012-06-25 21:40:32","102937","3","2012-11-09 05:46:21","0","102937","2012-06-25 21:40:41"
"3533","tabhost","android-tabhost","2012-06-25 21:41:48","102937","27","2012-12-06 02:04:00","0","102937","2012-06-25 21:41:54"
"3534","actionbar","android-actionbar","2012-06-25 21:43:18","102937","99","2012-12-07 17:58:56","0","102937","2012-06-25 21:43:25"
"3535","webnoir","noir","2012-06-26 02:34:31","105971","0","","0","105971","2012-06-26 02:34:31"
"3536","asp-mvc","asp.net-mvc","2012-06-26 10:36:26","64750","10","2012-12-08 04:00:06","4","-1","2012-08-25 10:41:43"
"3538","argument","arguments","2012-06-27 17:05:37","102937","37","2012-12-01 17:07:58","0","102937","2012-06-27 17:05:43"
"3539","simplexmlelement","simplexml","2012-06-28 10:56:02","367456","0","","0","",""
"3540","methodcall","method-call","2012-06-28 15:59:02","811","0","","0","811","2012-06-28 15:59:02"
"3541","knockout","knockout.js","2012-06-28 17:13:01","102937","96","2012-12-08 09:53:50","0","102937","2012-06-28 17:13:14"
"3542","underscore","underscore.js","2012-06-28 17:47:11","102937","44","2012-12-02 07:49:47","0","102937","2012-06-28 17:47:20"
"3545","tiny","tinymce","2012-07-02 11:08:23","346063","0","","0","",""
"3546","cluster","cluster-computing","2012-07-02 16:28:57","102937","73","2012-12-08 21:02:32","0","102937","2012-07-02 16:29:05"
"3547","clusters","cluster-computing","2012-07-02 16:31:48","102937","1","2012-07-25 00:45:02","0","102937","2012-07-02 17:25:42"
"3548","double-precision","precision","2012-07-02 18:24:52","97160","0","","0","",""
"3549","floating-point-precision","precision","2012-07-02 18:24:59","97160","0","","0","",""
"3550","numeric-precision","precision","2012-07-02 18:25:04","97160","0","","0","",""
"3551","finite-precision","precision","2012-07-02 18:25:34","97160","0","","0","",""
"3552","half-precision-float","precision","2012-07-02 18:25:55","97160","0","","0","",""
"3553","cross-threading","multithreading","2012-07-04 01:16:42","397016","0","","3","",""
"3554","thread-safe","multithreading","2012-07-04 01:21:55","397016","1","2012-08-09 07:20:58","4","-1","2012-07-19 01:53:35"
"3555","xsd-validation","xml-schema","2012-07-04 01:38:50","397016","0","","-1","",""
"3557","android-application","android","2012-07-04 13:16:16","397016","72","2012-12-06 15:04:39","4","-1","2012-07-10 18:42:11"
"3558","earlybinding","early-binding","2012-07-04 21:38:55","105971","0","","0","105971","2012-07-04 21:38:55"
"3559","pylab","matplotlib","2012-07-04 23:01:12","325565","31","2012-12-05 18:11:46","4","-1","2012-09-26 11:27:34"
"3560","pythonic","python","2012-07-05 12:41:38","166749","15","2012-11-18 16:29:27","4","-1","2012-07-07 12:05:50"
"3562","boost.build","boost-build","2012-07-05 14:35:58","79513","0","","0","",""
"3563","boost-jam","bjam","2012-07-05 14:36:50","79513","0","","1","",""
"3564","comma-separated","csv","2012-07-05 16:07:26","97160","12","2012-11-28 16:19:31","4","-1","2012-09-27 20:53:34"
"3565","associative-arrays","associative-array","2012-07-06 20:12:30","862594","0","","0","",""
"3566","passthru","shell-exec","2012-07-07 01:04:14","1431239","0","","0","",""
"3567","shellexecute","shell-exec","2012-07-07 01:04:54","1431239","0","","0","",""
"3568","chararray","char-array","2012-07-08 20:19:25","102937","1","2012-11-23 16:54:47","0","102937","2012-07-08 20:19:36"
"3569","unix-utils","unix","2012-07-09 11:02:33","166749","0","","0","",""
"3570","batch","batch-file","2012-07-10 18:52:57","1336150","0","","2","",""
